كد درس,نام درس,نوع درس,تعداد واحد نظري,تعداد واحد عملي,كد ارائه کلاس درس,نام كلاس درس,زمانبندي تشکيل کلاس,استاد,ساير اساتيد,حداكثر ظرفيت,تعداد ثبت نامي تاکنون,زمان امتحان,مكان برگزاري,مقطع ارائه درس,نوع ارائه,سطح ارائه,دانشجويان مجاز به اخذ کلاس,گروه آموزشی,دانشکده,واحد,استان
55006,زبان فارسی (پیش نیاز دانشگاهی),نظري,2,0,16312,,دوشنبه از 15:00 تا 16:45,میثم زارعی,,50,,1404/03/29 از 15:30 تا 17:30,دانشکده مهندسی دو-209,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55006,زبان فارسی (پیش نیاز دانشگاهی),نظري,2,0,16311,, دوشنبه از 09:15 تا 11:45 دوشنبه از از 12:15 تا 13:15  دو,میثم زارعی,,50,,1404/03/29 از 15:30 تا 17:00,دانشکده مهندسی دو-209,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
55006,زبان فارسی (پیش نیاز دانشگاهی),نظري,2,0,16310,,دوشنبه از 07:30 تا 09:10,میثم زارعی,,50,,1404/03/29 از 15:30 تا 17:30,دانشکده مهندسی دو-209,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90029,فارسی,نظري,3,0,1639,, چهارشنبه از 10:15 تا 11:45 چهارشنبه از از 12:15 تا 13:15  چها,فرزانه پوررضا,,50,,1404/03/22 از 13:30 تا 15:30,دانشکده مهندسی دو-18,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90029,فارسی,نظري,3,0,1638,,چهارشنبه از 07:30 تا 10:15,فرزانه پوررضا,,50,,1404/03/22 از 13:30 تا 15:30,دانشکده مهندسی دو-18,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90029,فارسی,نظري,3,0,1637,,سه شنبه از 15:45 تا 18:30,لیلا عابدی,,50,,1404/03/22 از 13:30 تا 15:30,دانشکده مهندسی دو-18,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90029,فارسی,نظري,3,0,1636,,سه شنبه از 13:15 تا 15:45,لیلا عابدی,,50,,1404/03/22 از 13:30 تا 15:30,دانشکده مهندسی دو-18,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90029,فارسی,نظري,3,0,1635,مهندسی پزشکی - ورودی بهمن 1403, دوشنبه از 10:15 تا 11:45 دوشنبه از از 12:15 تا 13:15  دو,حسین سخاوتی,,0,,1404/03/22 از 13:30 تا 15:30,دانشکده مهندسی دو-18,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,رشته-مقطع-نظام آموزشي[مهندسی پزشکی-كارشناسي پيوسته--],گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90029,فارسی,نظري,3,0,1634,,دوشنبه از 07:30 تا 10:15,حسین سخاوتی,,50,,1404/03/22 از 13:30 تا 15:30,دانشکده مهندسی دو-18,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90029,فارسی,نظري,3,0,1632,, يكشنبه از 10:15 تا 11:45 يكشنبه از از 12:15 تا 13:15  يك,زینت نوروز نژاد فرد,,50,,1404/03/22 از 13:30 تا 15:30,دانشکده مهندسی دو-18,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99091,زبان انگلیسی عمومی-ترکیبی(2),نظري,1,0,4032561,,دوشنبه از 12:30 تا 13:30,الهام شریف زاده,,200,,1404/04/01 از 10:00 تا 12:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99090,زبان انگلیسی عمومی-ترکیبی(1),نظري,1,0,4032562,,دوشنبه از 11:00 تا 12:00,الهام شریف زاده,,200,,1404/04/02 از 08:00 تا 10:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99090,زبان انگلیسی عمومی-ترکیبی(1),نظري,1,0,4032560,,دوشنبه از 08:15 تا 09:15,الهام شریف زاده,,200,,1404/04/02 از 08:00 تا 10:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99093,زبان انگلیسی پیش دانشگاهی-ترکیبی,نظري,2,0,4032520,,دوشنبه از 09:15 تا 10:45,الهام شریف زاده,,200,,1404/04/01 از 08:00 تا 10:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90029,فارسی,نظري,3,0,1633,,يكشنبه از 15:45 تا 18:30,زینت نوروز نژاد فرد,,50,,1404/03/22 از 13:30 تا 15:30,دانشکده مهندسی دو-18,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99090,زبان انگلیسی عمومی-ترکیبی(1),نظري,1,0,4032559,,چهارشنبه از 10:00 تا 11:00,وفا شجاع منش,,200,,1404/04/02 از 13:00 تا 15:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99090,زبان انگلیسی عمومی-ترکیبی(1),نظري,1,0,4032558,,چهارشنبه از 09:00 تا 10:00,وفا شجاع منش,,200,,1404/04/02 از 13:00 تا 15:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99090,زبان انگلیسی عمومی-ترکیبی(1),نظري,1,0,4032556,,پنج شنبه از 13:30 تا 14:30,سپيده سالخورد,,200,,1404/04/02 از 08:00 تا 10:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
90029,فارسی,نظري,3,0,1631,,يكشنبه از 07:30 تا 10:15,زینت نوروز نژاد فرد,,50,,1404/03/22 از 13:30 تا 15:30,دانشکده مهندسی دو-18,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99090,زبان انگلیسی عمومی-ترکیبی(1),نظري,1,0,4032534,,دوشنبه از 17:00 تا 18:00,فاطمه بهجت,,200,,1404/04/02 از 08:00 تا 10:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99091,زبان انگلیسی عمومی-ترکیبی(2),نظري,1,0,4032534,,دوشنبه از 18:00 تا 19:00,فاطمه بهجت,,200,,1404/04/01 از 10:00 تا 12:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99092,زبان انگلیسی عمومی-ترکیبی(3),نظري,1,0,4032531,,دوشنبه از 19:00 تا 20:00,فاطمه بهجت,,200,,1404/04/02 از 10:00 تا 12:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99092,زبان انگلیسی عمومی-ترکیبی(3),نظري,1,0,40322554,,پنج شنبه از 15:45 تا 16:45,سپيده سالخورد,,200,,1404/04/02 از 10:00 تا 12:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99092,زبان انگلیسی عمومی-ترکیبی(3),نظري,1,0,4032553,,پنج شنبه از 14:45 تا 15:45,سپيده سالخورد,,150,,1404/04/02 از 10:00 تا 12:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99092,زبان انگلیسی عمومی-ترکیبی(3),نظري,1,0,4032546,,چهارشنبه از 13:30 تا 14:30,ساناز دقت,,150,,1404/04/02 از 10:00 تا 12:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99092,زبان انگلیسی عمومی-ترکیبی(3),نظري,1,0,4032548,,چهارشنبه از 12:00 تا 13:00,وفا شجاع منش,,151,,1404/04/02 از 10:00 تا 12:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99092,زبان انگلیسی عمومی-ترکیبی(3),نظري,1,0,4032547,,چهارشنبه از 11:00 تا 12:00,وفا شجاع منش,,160,,1404/04/02 از 10:00 تا 12:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99092,زبان انگلیسی عمومی-ترکیبی(3),نظري,1,0,4032520,,دوشنبه از 19:15 تا 20:15,محمدجواد بهمئي,,150,,1404/04/02 از 10:00 تا 12:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99092,زبان انگلیسی عمومی-ترکیبی(3),نظري,1,0,4032525,,دوشنبه از 09:45 تا 10:45,تکتم پرهيزکار خديو,,100,,1404/04/02 از 10:00 تا 12:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99092,زبان انگلیسی عمومی-ترکیبی(3),نظري,1,0,4032526,,دوشنبه از 08:30 تا 09:30,تکتم پرهيزکار خديو,,100,,1404/04/02 از 10:00 تا 12:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
99091,زبان انگلیسی عمومی-ترکیبی(2),نظري,1,0,4032538,,چهارشنبه از 18:00 تا 19:00,محمدجواد بهمئي,,150,,1404/04/01 از 10:00 تا 12:00,,كارشناسي پيوسته,ارائه ترکیبی در واحد منتخب,ارائه در سطح دانشکده,,گروه آموزشي دروس عمومي(7116399),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628164617,طراحی کامپیوتری سیستمهای دیجیتال,نظري,3,0,1633254330,,چهارشنبه از 07:30 تا 10:15,مرجان افشار,,48,,1404/03/26 از 15:00 تا 17:00,دانشکده مهندسی یک-15کارگاه کامپیوتر,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628137355,طراحی زبان های برنامه سازی,نظري,3,0,1633254329,,دوشنبه از 07:30 تا 10:15,ساره راجی اسدابادی,,48,,1404/03/29 از 13:00 تا 15:00,دانشکده مهندسی یک-15کارگاه کامپیوتر,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
4628137355,طراحی زبان های برنامه سازی,نظري,3,0,1633254328,, دوشنبه از 10:15 تا 11:45 دوشنبه از از 12:15 تا 13:15  دو,ساره راجی اسدابادی,,48,,1404/03/29 از 13:00 تا 15:00,دانشکده مهندسی یک-15کارگاه کامپیوتر,كارشناسي پيوسته,آموزش الکترونیکی,ارائه در سطح گروه آموزشی,,گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330),163 - شيراز(163),163 - شيراز(71163),71 - فارس(71)
